"ALERT_ID","ALERT_TYPE","SEVERITY","DESCRIPTION","DOCUMENT_IDS","STATUS","ASSIGNED_TO","CREATED_AT","RESOLVED_AT","RESOLUTION_NOTES","BL_ID","DETECTED_AT","AI_RISK_ASSESSMENT","AI_RECOMMENDED_ACTION","AI_DECISION_REASON","AI_ANALYZED_AT"
1217,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44378kg exceeds the 99th percentile 44202kg on ONEY09742","","RESOLVED","","2026-08-16 21:34:24.083","2026-08-16 22:55:55.285","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",9736,"2026-08-16 21:34:24.083","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-16 22:55:52.784"
1218,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44376kg exceeds the 99th percentile 44202kg on ONEY09918","","RESOLVED","","2026-08-16 21:34:24.083","2026-08-16 23:22:27.415","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",9912,"2026-08-16 21:34:24.083","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-16 23:22:25.248"
1219,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44375kg exceeds the 99th percentile 44202kg on MAEU03298","","OPEN","","2026-08-16 21:34:24.083","","",3288,"2026-08-16 21:34:24.083","","","",""
1220,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44375kg exceeds the 99th percentile 44202kg on HLCU01450","","OPEN","","2026-08-16 21:34:24.083","","",1440,"2026-08-16 21:34:24.083","","","",""
1221,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44374kg exceeds the 99th percentile 44202kg on MSKU07172","","OPEN","","2026-08-16 21:34:24.083","","",7166,"2026-08-16 21:34:24.083","","","",""
1222,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44351kg exceeds the 99th percentile 44202kg on OOLU08463","","OPEN","","2026-08-16 21:34:24.083","","",8457,"2026-08-16 21:34:24.083","","","",""
1223,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44301kg exceeds the 99th percentile 44202kg on APZU09938","","OPEN","","2026-08-16 21:34:24.083","","",9932,"2026-08-16 21:34:24.083","","","",""
802,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9778 vs median $0.2547 on APZU08259","","OPEN","","2026-08-17 22:32:03.318","","",8253,"2026-08-17 22:32:03.318","","","",""
805,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9439 vs median $0.2547 on CAXU00274","","OPEN","","2026-08-17 22:32:03.318","","",264,"2026-08-17 22:32:03.318","","","",""
806,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9374 vs median $0.2547 on CAXU01304","","OPEN","","2026-08-17 22:32:03.318","","",1294,"2026-08-17 22:32:03.318","","","",""
807,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9308 vs median $0.2547 on HLCU05171","","OPEN","","2026-08-17 22:32:03.318","","",5165,"2026-08-17 22:32:03.318","","","",""
808,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8435 exceed p99 $8421 on CMDU09173","","RESOLVED","","2026-08-17 22:32:03.716","2026-08-17 22:32:15.178","CLEARED by AI - no fraud. Reason: Sanctions=0, band is NORMAL, and counterparties are real businesses.",9167,"2026-08-17 22:32:03.716","The shipment from Phong Phu Garment to Home Depot, with a cost per kg of $0.578, falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses.","CLEAR","Sanctions=0, band is NORMAL, and counterparties are real businesses.","2026-08-17 22:32:12.913"
809,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8435 exceed p99 $8421 on HLCU00486","","OPEN","","2026-08-17 22:32:03.716","","",476,"2026-08-17 22:32:03.716","","","",""
810,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8433 exceed p99 $8421 on EGLV03171","","OPEN","","2026-08-17 22:32:03.716","","",3161,"2026-08-17 22:32:03.716","","","",""
811,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8432 exceed p99 $8421 on ONEY02274","","OPEN","","2026-08-17 22:32:03.716","","",2264,"2026-08-17 22:32:03.716","","","",""
812,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8426 exceed p99 $8421 on HLCU00449","","OPEN","","2026-08-17 22:32:03.716","","",439,"2026-08-17 22:32:03.716","","","",""
813,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8425 exceed p99 $8421 on APZU03147","","OPEN","","2026-08-17 22:32:03.716","","",3137,"2026-08-17 22:32:03.716","","","",""
814,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8421 exceed p99 $8421 on CAXU08527","","OPEN","","2026-08-17 22:32:03.716","","",8521,"2026-08-17 22:32:03.716","","","",""
900,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8664 exceed the 99th percentile $8409 on EGLV00261","","INVESTIGATING","","2026-08-01 23:39:37.993","2026-08-02 00:29:30.344","CLEARED by AI decision - no fraud confirmed. Reason: Cost per kg is within normal range ($0.333, 1.3x median), no sanctions matches, and both counterparties are recognizable real businesses.",251,"2026-08-01 23:39:37.993","The shipment from Binh Tien Consumer to Target Corp. has a cost per kg of $0.333, which is within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are real businesses. The cost per kg does not justify a BLOCK or ESCALATE decision on its own.","CLEAR","Sanctions=0, band is NORMAL, and counterparties are real businesses.","2026-08-18 06:51:20.014"
901,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8648 exceed the 99th percentile $8409 on YMLU07775","","INVESTIGATING","","2026-08-01 23:39:37.993","2026-08-02 00:29:39.685","CLEARED by AI decision - no fraud confirmed. Reason: Cost per kg is within the normal range (1.1x the peer median of $0.2558) and there are no sanctions matches (0).",7769,"2026-08-01 23:39:37.993","The shipment from Viettel Electronics to Fashion Retail Inc. via route JPYOK -> AEJEA has a cost per kg of $0.2807, which is within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are real businesses. The cost per kg does not justify a BLOCK or ESCALATE decision alone.","CLEAR","Sanctions matches are 0, the cost per kg band is NORMAL, and both the shipper and consignee are real businesses.","2026-08-18 06:56:21.075"
902,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8641 exceed the 99th percentile $8409 on APZU02868","","INVESTIGATING","","2026-08-01 23:39:37.993","2026-08-02 00:29:48.292","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",2858,"2026-08-01 23:39:37.993","The shipment from Samsung Vietnam to Fashion Retail Inc. has a cost per kg of $0.5457, which is 2.13 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses. The route from MYPKG to DEHAM is economically ordinary and does not justify a BLOCK or ESCALATE decision alone.","CLEAR","Sanctions=0, band is NORMAL, and counterparties are real businesses.","2026-08-18 07:01:22.594"
1000,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8493 exceed the 99th percentile $8409 on APZU09883","","INVESTIGATING","","2026-08-02 00:04:38.024","2026-08-02 00:06:03.563","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",9877,"2026-08-02 00:04:38.024","The shipment from Phong Phu Garment to JD Logistics via route HKHKG -> CNNGB has a cost per kg of $0.3623, which is 1.42 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses. The cost per kg is economically ordinary and does not justify a BLOCK or ESCALATE decision alone.","CLEAR","Sanctions matches are 0, the cost per kg band is NORMAL, and the counterparties are real businesses.","2026-08-18 07:06:23.149"
1001,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8491 exceed the 99th percentile $8409 on MAEU01232","","INVESTIGATING","","2026-08-02 00:04:38.024","2026-08-02 00:06:12.507","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",1222,"2026-08-02 00:04:38.024","The shipment from Nike Vietnam to Target Corp. has a cost per kg of $0.2645, which is within the normal band (1.03x median $0.2557). There are no sanctions matches, and both the shipper and consignee are well-known businesses. The route from USLAX to INMUN is economically ordinary and does not justify a block or escalation alone.","CLEAR","Sanctions=0 AND band is NORMAL AND counterparties are real businesses.","2026-08-18 07:11:19.382"
1002,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8489 exceed the 99th percentile $8409 on EGLV09230","","INVESTIGATING","","2026-08-02 00:04:38.024","2026-08-02 00:06:27.964","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",9224,"2026-08-02 00:04:38.024","The shipment from Hoa Sen Group to Tesco PLC via route USNYC to THLCH has a cost per kg of $0.2986, which is 1.17 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses. The cost per kg is economically ordinary and does not justify a BLOCK or ESCALATE decision on its own.","CLEAR","Sanctions matches are 0, the cost per kg band is NORMAL, and both the shipper and consignee are real businesses.","2026-08-18 07:16:22.063"
1003,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8484 exceed the 99th percentile $8409 on ONEY05824","","INVESTIGATING","","2026-08-02 00:04:38.024","2026-08-02 00:06:42.340","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5818,"2026-08-02 00:04:38.024","The shipment from Toyota Vietnam to Lazada Group has a cost per kg of $0.8491, which is 3.32 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches. Both the shipper and consignee are known businesses.","CLEAR","The cost per kg is within the normal band, there are no sanctions, and both counterparties are real businesses.","2026-08-18 07:21:19.423"
1224,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9979 vs median $0.2547 on CAXU05905","","OPEN","","2026-08-17 22:32:03.318","","",5899,"2026-08-17 22:32:03.318","","","",""
1225,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9902 vs median $0.2547 on YMLU07393","","OPEN","","2026-08-17 22:32:03.318","","",7387,"2026-08-17 22:32:03.318","","","",""
1226,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9545 vs median $0.2547 on OOLU02815","","OPEN","","2026-08-17 22:32:03.318","","",2805,"2026-08-17 22:32:03.318","","","",""
1227,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9506 vs median $0.2547 on EGLV08107","","OPEN","","2026-08-17 22:32:03.318","","",8101,"2026-08-17 22:32:03.318","","","",""
1228,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9246 vs median $0.2547 on CMDU03432","","INVESTIGATING","","2026-08-18 06:48:17.750","","",3422,"2026-08-18 06:48:17.750","The shipment from Binh Tien Consumer to Target Corp. has a cost per kg of $0.333, which is within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are real businesses. The cost per kg does not justify a BLOCK or ESCALATE decision on its own.","CLEAR","Sanctions=0, band is NORMAL, and counterparties are real businesses.","2026-08-18 06:51:20.014"
1229,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9172 vs median $0.2547 on YMLU08870","","INVESTIGATING","","2026-08-18 06:48:17.750","","",8864,"2026-08-18 06:48:17.750","The shipment from Viettel Electronics to Fashion Retail Inc. via route JPYOK -> AEJEA has a cost per kg of $0.2807, which is within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are real businesses. The cost per kg does not justify a BLOCK or ESCALATE decision alone.","CLEAR","Sanctions matches are 0, the cost per kg band is NORMAL, and both the shipper and consignee are real businesses.","2026-08-18 06:56:21.075"
1230,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9121 vs median $0.2547 on CMDU01427","","INVESTIGATING","","2026-08-18 06:48:17.750","","",1417,"2026-08-18 06:48:17.750","The shipment from Samsung Vietnam to Fashion Retail Inc. has a cost per kg of $0.5457, which is 2.13 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses. The route from MYPKG to DEHAM is economically ordinary and does not justify a BLOCK or ESCALATE decision alone.","CLEAR","Sanctions=0, band is NORMAL, and counterparties are real businesses.","2026-08-18 07:01:22.594"
1231,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.905 vs median $0.2547 on HLCU04964","","OPEN","","2026-08-18 06:48:17.750","","",4958,"2026-08-18 06:48:17.750","","","",""
1232,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.9032 vs median $0.2547 on EGLV00894","","OPEN","","2026-08-18 06:48:17.750","","",884,"2026-08-18 06:48:17.750","","","",""
1233,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8986 vs median $0.2547 on EGLV02515","","OPEN","","2026-08-18 06:48:17.750","","",2505,"2026-08-18 06:48:17.750","","","",""
1234,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8816 vs median $0.2547 on CAXU00800","","OPEN","","2026-08-18 06:48:17.750","","",790,"2026-08-18 06:48:17.750","","","",""
1235,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8714 vs median $0.2547 on CMDU05999","","OPEN","","2026-08-18 06:48:17.750","","",5993,"2026-08-18 06:48:17.750","","","",""
1236,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8656 vs median $0.2547 on CMDU00615","","INVESTIGATING","","2026-08-18 07:06:13.812","","",605,"2026-08-18 07:06:13.812","The shipment from Phong Phu Garment to JD Logistics via route HKHKG -> CNNGB has a cost per kg of $0.3623, which is 1.42 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses. The cost per kg is economically ordinary and does not justify a BLOCK or ESCALATE decision alone.","CLEAR","Sanctions matches are 0, the cost per kg band is NORMAL, and the counterparties are real businesses.","2026-08-18 07:06:23.149"
1237,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8645 vs median $0.2547 on MAEU00710","","INVESTIGATING","","2026-08-18 07:06:13.812","","",700,"2026-08-18 07:06:13.812","The shipment from Nike Vietnam to Target Corp. has a cost per kg of $0.2645, which is within the normal band (1.03x median $0.2557). There are no sanctions matches, and both the shipper and consignee are well-known businesses. The route from USLAX to INMUN is economically ordinary and does not justify a block or escalation alone.","CLEAR","Sanctions=0 AND band is NORMAL AND counterparties are real businesses.","2026-08-18 07:11:19.382"
1238,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8579 vs median $0.2547 on MSKU00289","","INVESTIGATING","","2026-08-18 07:06:13.812","","",279,"2026-08-18 07:06:13.812","The shipment from Hoa Sen Group to Tesco PLC via route USNYC to THLCH has a cost per kg of $0.2986, which is 1.17 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are known businesses. The cost per kg is economically ordinary and does not justify a BLOCK or ESCALATE decision on its own.","CLEAR","Sanctions matches are 0, the cost per kg band is NORMAL, and both the shipper and consignee are real businesses.","2026-08-18 07:16:22.063"
1239,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8467 vs median $0.2547 on EGLV08034","","INVESTIGATING","","2026-08-18 07:06:13.812","","",8028,"2026-08-18 07:06:13.812","The shipment from Toyota Vietnam to Lazada Group has a cost per kg of $0.8491, which is 3.32 times the median of $0.2557. This falls within the NORMAL_AT_OR_BELOW_5X_MEDIAN band. There are no sanctions matches. Both the shipper and consignee are known businesses.","CLEAR","The cost per kg is within the normal band, there are no sanctions, and both counterparties are real businesses.","2026-08-18 07:21:19.423"
1240,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8349 vs median $0.2547 on OOLU03753","","ESCALATED","","2026-08-18 07:06:13.812","","ESCALATED by AI decision. Reason: The cost per kg band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, which mandates escalation for human judgment.",3743,"2026-08-18 07:06:13.812","The cost per kg is elevated, being 7.18 times the median, which falls into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band. There are no sanctions matches, and both the shipper and consignee are well-known businesses.","ESCALATE","The cost per kg band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, which mandates escalation for human judgment.","2026-08-18 07:26:28.318"
1241,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8345 vs median $0.2547 on HLCU07804","","ESCALATED","","2026-08-18 07:06:13.812","","ESCALATED by AI decision. Reason: Cost per kg is elevated and falls within the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",7798,"2026-08-18 07:06:13.812","The cost per kg is elevated, being 7.17 times the median, which mandates escalation for human judgment. There are no sanctions matches.","ESCALATE","Cost per kg is elevated and falls within the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.","2026-08-18 07:27:36.017"
1242,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.81 vs median $0.2547 on OOLU00187","","ESCALATED","","2026-08-18 07:06:13.812","","ESCALATED by AI decision. Reason: ELEVATED_BETWEEN_5X_AND_10X_MEDIAN cost band",177,"2026-08-18 07:06:13.812","The cost per kg is elevated, being 7.08 times the median, which mandates escalation for human judgment. There are no sanctions matches.","ESCALATE","ELEVATED_BETWEEN_5X_AND_10X_MEDIAN cost band","2026-08-18 07:31:21.108"
1243,"COST_PER_KG_ANOMALY","MEDIUM","Cost/kg $1.8036 vs median $0.2547 on YMLU08226","","ESCALATED","","2026-08-18 07:06:13.812","","ESCALATED by AI decision. Reason: Cost per kg is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN",8220,"2026-08-18 07:06:13.812","The cost per kg is elevated, being 7.05 times the median, which mandates escalation for human judgment. There are no sanctions matches.","ESCALATE","Cost per kg is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN","2026-08-18 07:36:19.463"
